,Disease,Disease_Labels
4144,Chronic_cholestasis,9
4145,Drug_Reaction,14
4146,Peptic_ulcer_diseae,33
4147,AIDS,1
4148,Diabetes,12
4149,Gastroenteritis,17
4150,Bronchial_Asthma,6
4151,Hypertension,23
4152,Migraine,30
4153,Cervical_spondylosis,7
4154,Paralysis_(brain_hemorrhage),32
4155,Jaundice,28
4156,Malaria,29
4157,Chicken_pox,8
4158,Dengue,11
4159,Typhoid,37
4160,hepatitis_A,40
4161,Hepatitis_B,19
4162,Hepatitis_C,20
4163,Hepatitis_D,21
4164,Hepatitis_E,22
4165,Alcoholic_hepatitis,3
4166,Tuberculosis,36
4167,Common_Cold,10
4168,Pneumonia,34
4169,Dimorphic_hemmorhoids(piles),13
4170,Heart_attack,18
4171,Varicose_veins,39
4172,Hypothyroidism,26
4173,Hyperthyroidism,24
4174,Hypoglycemia,25
4175,Osteoarthristis,31
4176,Arthritis,5
4177,(vertigo)_Paroymsal__Positional_Vertigo,0
4178,Acne,2
4179,Urinary_tract_infection,38
4180,Psoriasis,35
4181,Impetigo,27
4182,Fungal_infection,15
4183,Allergy,4
4184,GERD,16
4185,Chronic_cholestasis,9
4186,Drug_Reaction,14
4187,Peptic_ulcer_diseae,33
4188,AIDS,1
4189,Diabetes,12
4190,Gastroenteritis,17
4191,Bronchial_Asthma,6
4192,Hypertension,23
4193,Migraine,30
4194,Cervical_spondylosis,7
4195,Paralysis_(brain_hemorrhage),32
4196,Jaundice,28
4197,Malaria,29
4198,Chicken_pox,8
4199,Dengue,11
4200,Typhoid,37
4201,hepatitis_A,40
4202,Hepatitis_B,19
4203,Hepatitis_C,20
4204,Hepatitis_D,21
4205,Hepatitis_E,22
4206,Alcoholic_hepatitis,3
4207,Tuberculosis,36
4208,Common_Cold,10
4209,Pneumonia,34
4210,Dimorphic_hemmorhoids(piles),13
4211,Heart_attack,18
4212,Varicose_veins,39
4213,Hypothyroidism,26
4214,Hyperthyroidism,24
4215,Hypoglycemia,25
4216,Osteoarthristis,31
4217,Arthritis,5
4218,(vertigo)_Paroymsal__Positional_Vertigo,0
4219,Acne,2
4220,Urinary_tract_infection,38
4221,Psoriasis,35
4222,Impetigo,27
4223,Fungal_infection,15
4224,Allergy,4
4225,GERD,16
4226,Chronic_cholestasis,9
4227,Drug_Reaction,14
4228,Peptic_ulcer_diseae,33
4229,AIDS,1
4230,Diabetes,12
4231,Gastroenteritis,17
4232,Bronchial_Asthma,6
4233,Hypertension,23
4234,Migraine,30
4235,Cervical_spondylosis,7
4236,Paralysis_(brain_hemorrhage),32
4237,Jaundice,28
4238,Malaria,29
4239,Chicken_pox,8
4240,Dengue,11
4241,Typhoid,37
4242,hepatitis_A,40
4243,Hepatitis_B,19
4244,Hepatitis_C,20
4245,Hepatitis_D,21
4246,Hepatitis_E,22
4247,Alcoholic_hepatitis,3
4248,Tuberculosis,36
4249,Common_Cold,10
4250,Pneumonia,34
4251,Dimorphic_hemmorhoids(piles),13
4252,Heart_attack,18
4253,Varicose_veins,39
4254,Hypothyroidism,26
4255,Hyperthyroidism,24
4256,Hypoglycemia,25
4257,Osteoarthristis,31
4258,Arthritis,5
4259,(vertigo)_Paroymsal__Positional_Vertigo,0
4260,Acne,2
4261,Urinary_tract_infection,38
4262,Psoriasis,35
4263,Impetigo,27
4264,Fungal_infection,15
4265,Allergy,4
4266,GERD,16
4267,Chronic_cholestasis,9
4268,Drug_Reaction,14
4269,Peptic_ulcer_diseae,33
4270,AIDS,1
4271,Diabetes,12
4272,Gastroenteritis,17
4273,Bronchial_Asthma,6
4274,Hypertension,23
4275,Migraine,30
4276,Cervical_spondylosis,7
4277,Paralysis_(brain_hemorrhage),32
4278,Jaundice,28
4279,Malaria,29
4280,Chicken_pox,8
4281,Dengue,11
4282,Typhoid,37
4283,hepatitis_A,40
4284,Hepatitis_B,19
4285,Hepatitis_C,20
4286,Hepatitis_D,21
4287,Hepatitis_E,22
4288,Alcoholic_hepatitis,3
4289,Tuberculosis,36
4290,Common_Cold,10
4291,Pneumonia,34
4292,Dimorphic_hemmorhoids(piles),13
4293,Heart_attack,18
4294,Varicose_veins,39
4295,Hypothyroidism,26
4296,Hyperthyroidism,24
4297,Hypoglycemia,25
4298,Osteoarthristis,31
4299,Arthritis,5
4300,(vertigo)_Paroymsal__Positional_Vertigo,0
4301,Acne,2
4302,Urinary_tract_infection,38
4303,Psoriasis,35
4304,Impetigo,27
4305,Fungal_infection,15
4306,Allergy,4
4307,GERD,16
4308,Chronic_cholestasis,9
4309,Drug_Reaction,14
4310,Peptic_ulcer_diseae,33
4311,AIDS,1
4312,Diabetes,12
4313,Gastroenteritis,17
4314,Bronchial_Asthma,6
4315,Hypertension,23
4316,Migraine,30
4317,Cervical_spondylosis,7
4318,Paralysis_(brain_hemorrhage),32
4319,Jaundice,28
4320,Malaria,29
4321,Chicken_pox,8
4322,Dengue,11
4323,Typhoid,37
4324,hepatitis_A,40
4325,Hepatitis_B,19
4326,Hepatitis_C,20
4327,Hepatitis_D,21
4328,Hepatitis_E,22
4329,Alcoholic_hepatitis,3
4330,Tuberculosis,36
4331,Common_Cold,10
4332,Pneumonia,34
4333,Dimorphic_hemmorhoids(piles),13
4334,Heart_attack,18
4335,Varicose_veins,39
4336,Hypothyroidism,26
4337,Hyperthyroidism,24
4338,Hypoglycemia,25
4339,Osteoarthristis,31
4340,Arthritis,5
4341,(vertigo)_Paroymsal__Positional_Vertigo,0
4342,Acne,2
4343,Urinary_tract_infection,38
4344,Psoriasis,35
4345,Impetigo,27
4346,Fungal_infection,15
4347,Allergy,4
4348,GERD,16
4349,Chronic_cholestasis,9
4350,Drug_Reaction,14
4351,Peptic_ulcer_diseae,33
4352,AIDS,1
4353,Diabetes,12
4354,Gastroenteritis,17
4355,Bronchial_Asthma,6
4356,Hypertension,23
4357,Migraine,30
4358,Cervical_spondylosis,7
4359,Paralysis_(brain_hemorrhage),32
4360,Jaundice,28
4361,Malaria,29
4362,Chicken_pox,8
4363,Dengue,11
4364,Typhoid,37
4365,hepatitis_A,40
4366,Hepatitis_B,19
4367,Hepatitis_C,20
4368,Hepatitis_D,21
4369,Hepatitis_E,22
4370,Alcoholic_hepatitis,3
4371,Tuberculosis,36
4372,Common_Cold,10
4373,Pneumonia,34
4374,Dimorphic_hemmorhoids(piles),13
4375,Heart_attack,18
4376,Varicose_veins,39
4377,Hypothyroidism,26
4378,Hyperthyroidism,24
4379,Hypoglycemia,25
4380,Osteoarthristis,31
4381,Arthritis,5
4382,(vertigo)_Paroymsal__Positional_Vertigo,0
4383,Acne,2
4384,Urinary_tract_infection,38
4385,Psoriasis,35
4386,Impetigo,27
4387,Fungal_infection,15
4388,Allergy,4
4389,GERD,16
4390,Chronic_cholestasis,9
4391,Drug_Reaction,14
4392,Peptic_ulcer_diseae,33
4393,AIDS,1
4394,Diabetes,12
4395,Gastroenteritis,17
4396,Bronchial_Asthma,6
4397,Hypertension,23
4398,Migraine,30
4399,Cervical_spondylosis,7
4400,Paralysis_(brain_hemorrhage),32
4401,Jaundice,28
4402,Malaria,29
4403,Chicken_pox,8
4404,Dengue,11
4405,Typhoid,37
4406,hepatitis_A,40
4407,Hepatitis_B,19
4408,Hepatitis_C,20
4409,Hepatitis_D,21
4410,Hepatitis_E,22
4411,Alcoholic_hepatitis,3
4412,Tuberculosis,36
4413,Common_Cold,10
4414,Pneumonia,34
4415,Dimorphic_hemmorhoids(piles),13
4416,Heart_attack,18
4417,Varicose_veins,39
4418,Hypothyroidism,26
4419,Hyperthyroidism,24
4420,Hypoglycemia,25
4421,Osteoarthristis,31
4422,Arthritis,5
4423,(vertigo)_Paroymsal__Positional_Vertigo,0
4424,Acne,2
4425,Urinary_tract_infection,38
4426,Psoriasis,35
4427,Impetigo,27
4428,Fungal_infection,15
4429,Allergy,4
4430,GERD,16
4431,Chronic_cholestasis,9
4432,Drug_Reaction,14
4433,Peptic_ulcer_diseae,33
4434,AIDS,1
4435,Diabetes,12
4436,Gastroenteritis,17
4437,Bronchial_Asthma,6
4438,Hypertension,23
4439,Migraine,30
4440,Cervical_spondylosis,7
4441,Paralysis_(brain_hemorrhage),32
4442,Jaundice,28
4443,Malaria,29
4444,Chicken_pox,8
4445,Dengue,11
4446,Typhoid,37
4447,hepatitis_A,40
4448,Hepatitis_B,19
4449,Hepatitis_C,20
4450,Hepatitis_D,21
4451,Hepatitis_E,22
4452,Alcoholic_hepatitis,3
4453,Tuberculosis,36
4454,Common_Cold,10
4455,Pneumonia,34
4456,Dimorphic_hemmorhoids(piles),13
4457,Heart_attack,18
4458,Varicose_veins,39
4459,Hypothyroidism,26
4460,Hyperthyroidism,24
4461,Hypoglycemia,25
4462,Osteoarthristis,31
4463,Arthritis,5
4464,(vertigo)_Paroymsal__Positional_Vertigo,0
4465,Acne,2
4466,Urinary_tract_infection,38
4467,Psoriasis,35
4468,Impetigo,27
4469,Fungal_infection,15
4470,Allergy,4
4471,GERD,16
4472,Chronic_cholestasis,9
4473,Drug_Reaction,14
4474,Peptic_ulcer_diseae,33
4475,AIDS,1
4476,Diabetes,12
4477,Gastroenteritis,17
4478,Bronchial_Asthma,6
4479,Hypertension,23
4480,Migraine,30
4481,Cervical_spondylosis,7
4482,Paralysis_(brain_hemorrhage),32
4483,Jaundice,28
4484,Malaria,29
4485,Chicken_pox,8
4486,Dengue,11
4487,Typhoid,37
4488,hepatitis_A,40
4489,Hepatitis_B,19
4490,Hepatitis_C,20
4491,Hepatitis_D,21
4492,Hepatitis_E,22
4493,Alcoholic_hepatitis,3
4494,Tuberculosis,36
4495,Common_Cold,10
4496,Pneumonia,34
4497,Dimorphic_hemmorhoids(piles),13
4498,Heart_attack,18
4499,Varicose_veins,39
4500,Hypothyroidism,26
4501,Hyperthyroidism,24
4502,Hypoglycemia,25
4503,Osteoarthristis,31
4504,Arthritis,5
4505,(vertigo)_Paroymsal__Positional_Vertigo,0
4506,Acne,2
4507,Urinary_tract_infection,38
4508,Psoriasis,35
4509,Impetigo,27
4510,Fungal_infection,15
4511,Allergy,4
4512,GERD,16
4513,Chronic_cholestasis,9
4514,Drug_Reaction,14
4515,Peptic_ulcer_diseae,33
4516,AIDS,1
4517,Diabetes,12
4518,Gastroenteritis,17
4519,Bronchial_Asthma,6
4520,Hypertension,23
4521,Migraine,30
4522,Cervical_spondylosis,7
4523,Paralysis_(brain_hemorrhage),32
4524,Jaundice,28
4525,Malaria,29
4526,Chicken_pox,8
4527,Dengue,11
4528,Typhoid,37
4529,hepatitis_A,40
4530,Hepatitis_B,19
4531,Hepatitis_C,20
4532,Hepatitis_D,21
4533,Hepatitis_E,22
4534,Alcoholic_hepatitis,3
4535,Tuberculosis,36
4536,Common_Cold,10
4537,Pneumonia,34
4538,Dimorphic_hemmorhoids(piles),13
4539,Heart_attack,18
4540,Varicose_veins,39
4541,Hypothyroidism,26
4542,Hyperthyroidism,24
4543,Hypoglycemia,25
4544,Osteoarthristis,31
4545,Arthritis,5
4546,(vertigo)_Paroymsal__Positional_Vertigo,0
4547,Acne,2
4548,Urinary_tract_infection,38
4549,Psoriasis,35
4550,Impetigo,27
4551,Fungal_infection,15
4552,Allergy,4
4553,GERD,16
4554,Chronic_cholestasis,9
4555,Drug_Reaction,14
4556,Peptic_ulcer_diseae,33
4557,AIDS,1
4558,Diabetes,12
4559,Gastroenteritis,17
4560,Bronchial_Asthma,6
4561,Hypertension,23
4562,Migraine,30
4563,Cervical_spondylosis,7
4564,Paralysis_(brain_hemorrhage),32
4565,Jaundice,28
4566,Malaria,29
4567,Chicken_pox,8
4568,Dengue,11
4569,Typhoid,37
4570,hepatitis_A,40
4571,Hepatitis_B,19
4572,Hepatitis_C,20
4573,Hepatitis_D,21
4574,Hepatitis_E,22
4575,Alcoholic_hepatitis,3
4576,Tuberculosis,36
4577,Common_Cold,10
4578,Pneumonia,34
4579,Dimorphic_hemmorhoids(piles),13
4580,Heart_attack,18
4581,Varicose_veins,39
4582,Hypothyroidism,26
4583,Hyperthyroidism,24
4584,Hypoglycemia,25
4585,Osteoarthristis,31
4586,Arthritis,5
4587,(vertigo)_Paroymsal__Positional_Vertigo,0
4588,Acne,2
4589,Urinary_tract_infection,38
4590,Psoriasis,35
4591,Impetigo,27
4592,Fungal_infection,15
4593,Allergy,4
4594,GERD,16
4595,Chronic_cholestasis,9
4596,Drug_Reaction,14
4597,Peptic_ulcer_diseae,33
4598,AIDS,1
4599,Diabetes,12
4600,Gastroenteritis,17
4601,Bronchial_Asthma,6
4602,Hypertension,23
4603,Migraine,30
4604,Cervical_spondylosis,7
4605,Paralysis_(brain_hemorrhage),32
4606,Jaundice,28
4607,Malaria,29
4608,Chicken_pox,8
4609,Dengue,11
4610,Typhoid,37
4611,hepatitis_A,40
4612,Hepatitis_B,19
4613,Hepatitis_C,20
4614,Hepatitis_D,21
4615,Hepatitis_E,22
4616,Alcoholic_hepatitis,3
4617,Tuberculosis,36
4618,Common_Cold,10
4619,Pneumonia,34
4620,Dimorphic_hemmorhoids(piles),13
4621,Heart_attack,18
4622,Varicose_veins,39
4623,Hypothyroidism,26
4624,Hyperthyroidism,24
4625,Hypoglycemia,25
4626,Osteoarthristis,31
4627,Arthritis,5
4628,(vertigo)_Paroymsal__Positional_Vertigo,0
4629,Acne,2
4630,Urinary_tract_infection,38
4631,Psoriasis,35
4632,Impetigo,27
4633,Fungal_infection,15
4634,Allergy,4
4635,GERD,16
4636,Chronic_cholestasis,9
4637,Drug_Reaction,14
4638,Peptic_ulcer_diseae,33
4639,AIDS,1
4640,Diabetes,12
4641,Gastroenteritis,17
4642,Bronchial_Asthma,6
4643,Hypertension,23
4644,Migraine,30
4645,Cervical_spondylosis,7
4646,Paralysis_(brain_hemorrhage),32
4647,Jaundice,28
4648,Malaria,29
4649,Chicken_pox,8
4650,Dengue,11
4651,Typhoid,37
4652,hepatitis_A,40
4653,Hepatitis_B,19
4654,Hepatitis_C,20
4655,Hepatitis_D,21
4656,Hepatitis_E,22
4657,Alcoholic_hepatitis,3
4658,Tuberculosis,36
4659,Common_Cold,10
4660,Pneumonia,34
4661,Dimorphic_hemmorhoids(piles),13
4662,Heart_attack,18
4663,Varicose_veins,39
4664,Hypothyroidism,26
4665,Hyperthyroidism,24
4666,Hypoglycemia,25
4667,Osteoarthristis,31
4668,Arthritis,5
4669,(vertigo)_Paroymsal__Positional_Vertigo,0
4670,Acne,2
4671,Urinary_tract_infection,38
4672,Psoriasis,35
4673,Impetigo,27
4674,Fungal_infection,15
4675,Allergy,4
4676,GERD,16
4677,Chronic_cholestasis,9
4678,Drug_Reaction,14
4679,Peptic_ulcer_diseae,33
4680,AIDS,1
4681,Diabetes,12
4682,Gastroenteritis,17
4683,Bronchial_Asthma,6
4684,Hypertension,23
4685,Migraine,30
4686,Cervical_spondylosis,7
4687,Paralysis_(brain_hemorrhage),32
4688,Jaundice,28
4689,Malaria,29
4690,Chicken_pox,8
4691,Dengue,11
4692,Typhoid,37
4693,hepatitis_A,40
4694,Hepatitis_B,19
4695,Hepatitis_C,20
4696,Hepatitis_D,21
4697,Hepatitis_E,22
4698,Alcoholic_hepatitis,3
4699,Tuberculosis,36
4700,Common_Cold,10
4701,Pneumonia,34
4702,Dimorphic_hemmorhoids(piles),13
4703,Heart_attack,18
4704,Varicose_veins,39
4705,Hypothyroidism,26
4706,Hyperthyroidism,24
4707,Hypoglycemia,25
4708,Osteoarthristis,31
4709,Arthritis,5
4710,(vertigo)_Paroymsal__Positional_Vertigo,0
4711,Acne,2
4712,Urinary_tract_infection,38
4713,Psoriasis,35
4714,Impetigo,27
4715,Fungal_infection,15
4716,Allergy,4
4717,GERD,16
4718,Chronic_cholestasis,9
4719,Drug_Reaction,14
4720,Peptic_ulcer_diseae,33
4721,AIDS,1
4722,Diabetes,12
4723,Gastroenteritis,17
4724,Bronchial_Asthma,6
4725,Hypertension,23
4726,Migraine,30
4727,Cervical_spondylosis,7
4728,Paralysis_(brain_hemorrhage),32
4729,Jaundice,28
4730,Malaria,29
4731,Chicken_pox,8
4732,Dengue,11
4733,Typhoid,37
4734,hepatitis_A,40
4735,Hepatitis_B,19
4736,Hepatitis_C,20
4737,Hepatitis_D,21
4738,Hepatitis_E,22
4739,Alcoholic_hepatitis,3
4740,Tuberculosis,36
4741,Common_Cold,10
4742,Pneumonia,34
4743,Dimorphic_hemmorhoids(piles),13
4744,Heart_attack,18
4745,Varicose_veins,39
4746,Hypothyroidism,26
4747,Hyperthyroidism,24
4748,Hypoglycemia,25
4749,Osteoarthristis,31
4750,Arthritis,5
4751,(vertigo)_Paroymsal__Positional_Vertigo,0
4752,Acne,2
4753,Urinary_tract_infection,38
4754,Psoriasis,35
4755,Impetigo,27
4756,Fungal_infection,15
4757,Allergy,4
4758,GERD,16
4759,Chronic_cholestasis,9
4760,Drug_Reaction,14
4761,Peptic_ulcer_diseae,33
4762,AIDS,1
4763,Diabetes,12
4764,Gastroenteritis,17
4765,Bronchial_Asthma,6
4766,Hypertension,23
4767,Migraine,30
4768,Cervical_spondylosis,7
4769,Paralysis_(brain_hemorrhage),32
4770,Jaundice,28
4771,Malaria,29
4772,Chicken_pox,8
4773,Dengue,11
4774,Typhoid,37
4775,hepatitis_A,40
4776,Hepatitis_B,19
4777,Hepatitis_C,20
4778,Hepatitis_D,21
4779,Hepatitis_E,22
4780,Alcoholic_hepatitis,3
4781,Tuberculosis,36
4782,Common_Cold,10
4783,Pneumonia,34
4784,Dimorphic_hemmorhoids(piles),13
4785,Heart_attack,18
4786,Varicose_veins,39
4787,Hypothyroidism,26
4788,Hyperthyroidism,24
4789,Hypoglycemia,25
4790,Osteoarthristis,31
4791,Arthritis,5
4792,(vertigo)_Paroymsal__Positional_Vertigo,0
4793,Acne,2
4794,Urinary_tract_infection,38
4795,Psoriasis,35
4796,Impetigo,27
4797,Fungal_infection,15
4798,Allergy,4
4799,GERD,16
4800,Chronic_cholestasis,9
4801,Drug_Reaction,14
4802,Peptic_ulcer_diseae,33
4803,AIDS,1
4804,Diabetes,12
4805,Gastroenteritis,17
4806,Bronchial_Asthma,6
4807,Hypertension,23
4808,Migraine,30
4809,Cervical_spondylosis,7
4810,Paralysis_(brain_hemorrhage),32
4811,Jaundice,28
4812,Malaria,29
4813,Chicken_pox,8
4814,Dengue,11
4815,Typhoid,37
4816,hepatitis_A,40
4817,Hepatitis_B,19
4818,Hepatitis_C,20
4819,Hepatitis_D,21
4820,Hepatitis_E,22
4821,Alcoholic_hepatitis,3
4822,Tuberculosis,36
4823,Common_Cold,10
4824,Pneumonia,34
4825,Dimorphic_hemmorhoids(piles),13
4826,Heart_attack,18
4827,Varicose_veins,39
4828,Hypothyroidism,26
4829,Hyperthyroidism,24
4830,Hypoglycemia,25
4831,Osteoarthristis,31
4832,Arthritis,5
4833,(vertigo)_Paroymsal__Positional_Vertigo,0
4834,Acne,2
4835,Urinary_tract_infection,38
4836,Psoriasis,35
4837,Impetigo,27
4838,Fungal_infection,15
4839,Allergy,4
4840,GERD,16
4841,Chronic_cholestasis,9
4842,Drug_Reaction,14
4843,Peptic_ulcer_diseae,33
4844,AIDS,1
4845,Diabetes,12
4846,Gastroenteritis,17
4847,Bronchial_Asthma,6
4848,Hypertension,23
4849,Migraine,30
4850,Cervical_spondylosis,7
4851,Paralysis_(brain_hemorrhage),32
4852,Jaundice,28
4853,Malaria,29
4854,Chicken_pox,8
4855,Dengue,11
4856,Typhoid,37
4857,hepatitis_A,40
4858,Hepatitis_B,19
4859,Hepatitis_C,20
4860,Hepatitis_D,21
4861,Hepatitis_E,22
4862,Alcoholic_hepatitis,3
4863,Tuberculosis,36
4864,Common_Cold,10
4865,Pneumonia,34
4866,Dimorphic_hemmorhoids(piles),13
4867,Heart_attack,18
4868,Varicose_veins,39
4869,Hypothyroidism,26
4870,Hyperthyroidism,24
4871,Hypoglycemia,25
4872,Osteoarthristis,31
4873,Arthritis,5
4874,(vertigo)_Paroymsal__Positional_Vertigo,0
4875,Acne,2
4876,Urinary_tract_infection,38
4877,Psoriasis,35
4878,Impetigo,27
4879,Fungal_infection,15
4880,Allergy,4
4881,GERD,16
4882,Chronic_cholestasis,9
4883,Drug_Reaction,14
4884,Peptic_ulcer_diseae,33
4885,AIDS,1
4886,Diabetes,12
4887,Gastroenteritis,17
4888,Bronchial_Asthma,6
4889,Hypertension,23
4890,Migraine,30
4891,Cervical_spondylosis,7
4892,Paralysis_(brain_hemorrhage),32
4893,Jaundice,28
4894,Malaria,29
4895,Chicken_pox,8
4896,Dengue,11
4897,Typhoid,37
4898,hepatitis_A,40
4899,Hepatitis_B,19
4900,Hepatitis_C,20
4901,Hepatitis_D,21
4902,Hepatitis_E,22
4903,Alcoholic_hepatitis,3
4904,Tuberculosis,36
4905,Common_Cold,10
4906,Pneumonia,34
4907,Dimorphic_hemmorhoids(piles),13
4908,Heart_attack,18
4909,Varicose_veins,39
4910,Hypothyroidism,26
4911,Hyperthyroidism,24
4912,Hypoglycemia,25
4913,Osteoarthristis,31
4914,Arthritis,5
4915,(vertigo)_Paroymsal__Positional_Vertigo,0
4916,Acne,2
4917,Urinary_tract_infection,38
4918,Psoriasis,35
4919,Impetigo,27
